book_id,title,authors,publication_year,language_code,average_rating,ratings_count,work_ratings_count,global_popularity_score,global_popularity_level,to_read_count,tag_count,local_loan_count,local_active_loan_count,local_late_count,demand_score,recommended_stock,quantity,available_quantity,top_tags_json
4993,"Shadow of a Dark Queen (The Serpentwar Saga, #1)",Raymond E. Feist,1994,eng,4.02,20847,22141,21862.462407234794,faible,20,100,0,0,0,21862.462407234794,2,0,0,"[""to-read"", ""fantasy"", ""currently-reading"", ""owned"", ""default"", ""fiction"", ""epic-fantasy"", ""raymond-e-feist""]"
4994,This Boy's Life,Tobias Wolff,1989,eng,3.98,19981,21010,22282.114409975657,faible,58,100,0,0,0,22282.114409975657,2,0,0,"[""to-read"", ""memoir"", ""currently-reading"", ""non-fiction"", ""memoirs"", ""nonfiction"", ""biography"", ""favorites""]"
4995,"Patient Zero (Joe Ledger, #1)",Jonathan Maberry,2009,en-US,3.98,19852,21202,22610.950082099782,faible,113,100,0,0,0,22610.950082099782,2,0,0,"[""to-read"", ""zombies"", ""horror"", ""currently-reading"", ""thriller"", ""zombie"", ""fiction"", ""favorites""]"
4996,Death Comes for the Archbishop,Willa Cather,1927,eng,3.88,21343,23061,22571.708280956776,faible,78,100,0,0,0,22571.708280956776,2,0,0,"[""to-read"", ""currently-reading"", ""fiction"", ""classics"", ""historical-fiction"", ""favorites"", ""classic"", ""literature""]"
4997,"Fair Game (Alpha & Omega, #3)",Patricia Briggs,2012,en-US,4.34,28322,34984,23051.765260080065,faible,48,100,0,0,0,23051.765260080065,2,0,0,"[""to-read"", ""urban-fantasy"", ""fantasy"", ""paranormal"", ""favorites"", ""romance"", ""paranormal-romance"", ""werewolves""]"
4998,"The Son of Sobek (Percy Jackson & Kane Chronicles Crossover, #1)",Rick Riordan,2013,eng,4.26,21691,26254,22720.03066133755,faible,76,100,0,0,0,22720.03066133755,2,0,0,"[""to-read"", ""currently-reading"", ""fantasy"", ""percy-jackson"", ""mythology"", ""ya"", ""fiction"", ""kindle""]"
4999,Tartuffe,"Molière, Martin Sorrell",1664,eng,3.66,21061,24740,21994.271465103793,faible,23,100,0,0,0,21994.271465103793,2,0,0,"[""to-read"", ""plays"", ""classics"", ""drama"", ""french"", ""theatre"", ""fiction"", ""currently-reading""]"
5000,Passion Unleashed (Demonica #3),Larissa Ione,2009,eng,4.32,28493,29915,22458.07705756508,faible,18,100,0,0,0,22458.07705756508,2,0,0,"[""paranormal-romance"", ""paranormal"", ""romance"", ""favorites"", ""demons"", ""vampires"", ""to-read"", ""larissa-ione""]"
5001,"High School Debut, Vol. 01 (High School Debut, #1)",Kazune Kawahara,2004,en-GB,4.11,21210,21266,21809.879206024783,faible,18,100,0,0,0,21809.879206024783,2,0,0,"[""to-read"", ""manga"", ""currently-reading"", ""romance"", ""favorites"", ""graphic-novels"", ""mangas"", ""shoujo""]"
5002,في ديسمبر تنتهي كل الأحلام,أثير عبدالله النشمي,2011,ara,3.33,16479,17411,21269.034775877128,faible,18,100,0,0,0,21269.034775877128,2,0,0,"[""to-read"", ""pdf"", ""novels"", ""arabic"", ""روايات-عربية"", ""to-buy"", ""currently-reading"", ""arabic-books""]"
5003,Just for You (Little Critter),Mercer Mayer,1975,eng,4.25,22965,22979,21058.333953859612,faible,2,100,0,0,0,21058.333953859612,2,0,0,"[""to-read"", ""childrens"", ""children-s-books"", ""picture-books"", ""children"", ""children-s"", ""childrens-books"", ""kids""]"
5004,Amazonia,James Rollins,2002,eng,4.11,20410,22080,22166.01305866626,faible,39,100,0,0,0,22166.01305866626,2,0,0,"[""to-read"", ""thriller"", ""currently-reading"", ""adventure"", ""fiction"", ""james-rollins"", ""favorites"", ""action-adventure""]"
5005,Feeling Good: The New Mood Therapy,David D. Burns,1980,en-US,3.95,17065,18208,21872.149661435255,faible,47,100,0,0,0,21872.149661435255,2,0,0,"[""to-read"", ""currently-reading"", ""nonfiction"", ""self-improvement"", ""health"", ""favorites"", ""mental-health"", ""owned""]"
5006,Blue Smoke,Nora Roberts,2005,eng,3.97,24366,26162,21938.337905286946,faible,12,100,0,0,0,21938.337905286946,2,0,0,"[""nora-roberts"", ""to-read"", ""currently-reading"", ""romantic-suspense"", ""mystery"", ""fiction"", ""contemporary-romance"", ""suspense""]"
5007,"Predator (Kay Scarpetta, #14)",Patricia Cornwell,2005,en-US,3.67,21668,23681,21950.863198654624,faible,21,100,0,0,0,21950.863198654624,2,0,0,"[""to-read"", ""mystery"", ""patricia-cornwell"", ""currently-reading"", ""fiction"", ""crime"", ""default"", ""thriller""]"
5008,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,Melody Beattie,1986,,4.13,18340,19838,21607.46324179245,faible,19,100,0,0,0,21607.46324179245,2,0,0,"[""to-read"", ""currently-reading"", ""self-help"", ""nonfiction"", ""non-fiction"", ""psychology"", ""relationships"", ""favorites""]"
5009,Oblomov,"Ivan Goncharov, Stephen Pearl, Galya Diment",1859,eng,4.0,18458,20992,22030.124322580563,faible,42,100,0,0,0,22030.124322580563,2,0,0,"[""to-read"", ""classics"", ""favorites"", ""russia"", ""russian-lit"", ""1001-books"", ""literature"", ""classic""]"
5010,"Inca Gold (Dirk Pitt, #12)",Clive Cussler,1994,eng,3.96,20297,21678,21089.93158505038,faible,4,100,0,0,0,21089.93158505038,2,0,0,"[""to-read"", ""fiction"", ""adventure"", ""clive-cussler"", ""default"", ""currently-reading"", ""dirk-pitt"", ""thriller""]"
5011,Delicious!,Ruth Reichl,2014,eng,3.75,17657,20318,22030.328368036306,faible,52,100,0,0,0,22030.328368036306,2,0,0,"[""to-read"", ""food"", ""book-club"", ""fiction"", ""currently-reading"", ""audio"", ""favorites"", ""audiobook""]"
5012,NurtureShock: New Thinking About Children,"Po Bronson, Ashley Merryman",2008,en-US,4.04,17310,20054,22261.229550700555,faible,84,100,0,0,0,22261.229550700555,2,0,0,"[""to-read"", ""non-fiction"", ""nonfiction"", ""parenting"", ""psychology"", ""education"", ""science"", ""favorites""]"
5013,"Wild Fire (John Corey, #4)",Nelson DeMille,2006,en-US,3.99,18529,20172,21566.441746590852,faible,17,100,0,0,0,21566.441746590852,2,0,0,"[""to-read"", ""fiction"", ""currently-reading"", ""nelson-demille"", ""mystery"", ""suspense"", ""default"", ""thriller""]"
5014,Two Little Girls in Blue,Mary Higgins Clark,2006,en-US,3.85,20727,22255,21602.857076751683,faible,12,100,0,0,0,21602.857076751683,2,0,0,"[""to-read"", ""mystery"", ""mary-higgins-clark"", ""currently-reading"", ""fiction"", ""suspense"", ""books-i-own"", ""default""]"
5015,"Daughter of the Empire (The Empire Trilogy, #1)","Raymond E. Feist, Janny Wurts",1987,eng,4.24,24055,25653,22335.379411683112,faible,28,100,0,0,0,22335.379411683112,2,0,0,"[""to-read"", ""fantasy"", ""currently-reading"", ""fiction"", ""owned"", ""favorites"", ""default"", ""epic-fantasy""]"
5016,"Everlost (Skinjacker, #1)",Neal Shusterman,2006,eng,3.94,24506,25778,22974.889447875805,faible,104,100,0,0,0,22974.889447875805,2,0,0,"[""to-read"", ""fantasy"", ""currently-reading"", ""young-adult"", ""favorites"", ""ya"", ""paranormal"", ""series""]"
5017,Dreams of a Dark Warrior (Immortals After Dark #11),Kresley Cole,2011,en-US,4.39,28315,30524,22320.98845786365,faible,13,100,0,0,0,22320.98845786365,2,0,0,"[""paranormal-romance"", ""paranormal"", ""romance"", ""to-read"", ""kresley-cole"", ""favorites"", ""vampires"", ""fantasy""]"
5018,"Theodore Boone: Kid Lawyer (Theodore Boone, #1)","John Grisham, Richard Thomas",2010,eng,3.72,19284,23368,21976.82555638601,faible,30,100,0,0,0,21976.82555638601,2,0,0,"[""to-read"", ""currently-reading"", ""mystery"", ""young-adult"", ""fiction"", ""john-grisham"", ""favorites"", ""crime""]"
5019,"Jimmy Corrigan, the Smartest Kid on Earth",Chris Ware,2000,,4.1,17128,19120,21887.16266115108,faible,43,100,0,0,0,21887.16266115108,2,0,0,"[""to-read"", ""graphic-novels"", ""comics"", ""graphic-novel"", ""currently-reading"", ""favorites"", ""fiction"", ""graphic""]"
5020,"A Year Down Yonder (A Long Way from Chicago, #2)",Richard Peck,2000,eng,4.1,23310,24350,22224.381568814057,faible,27,100,0,0,0,22224.381568814057,2,0,0,"[""to-read"", ""historical-fiction"", ""young-adult"", ""newbery"", ""favorites"", ""fiction"", ""childrens"", ""children-s""]"
5021,"Own the Wind (Chaos, #1)",Kristen Ashley,2013,eng,4.22,38673,39793,23218.602956246163,faible,26,100,0,0,0,23218.602956246163,2,0,0,"[""to-read"", ""favorites"", ""romance"", ""kristen-ashley"", ""currently-reading"", ""bikers"", ""contemporary-romance"", ""contemporary""]"
5022,Marina,Carlos Ruiz Zafón,1999,spa,3.99,18260,24929,21689.69591383663,faible,16,100,0,0,0,21689.69591383663,2,0,0,"[""to-read"", ""favorites"", ""currently-reading"", ""young-adult"", ""horror"", ""fiction"", ""mystery"", ""fantasy""]"
5023,My Name Is Memory,Ann Brashares,2010,eng,3.7,23498,26627,22723.678254443574,faible,69,100,0,0,0,22723.678254443574,2,0,0,"[""to-read"", ""currently-reading"", ""fantasy"", ""books-i-own"", ""owned"", ""historical-fiction"", ""ya"", ""chick-lit""]"
5024,Written on the Body,Jeanette Winterson,1992,en-US,4.08,18203,19735,21757.537936618795,faible,27,100,0,0,0,21757.537936618795,2,0,0,"[""fiction"", ""favorites"", ""currently-reading"", ""lgbt"", ""queer"", ""1001-books"", ""romance"", ""contemporary""]"
5025,"Tiger's Voyage (The Tiger Saga, #3)",Colleen Houck,2011,eng,4.35,24495,26949,22407.55691753991,faible,28,100,0,0,0,22407.55691753991,2,0,0,"[""to-read"", ""favorites"", ""fantasy"", ""young-adult"", ""romance"", ""books-i-own"", ""ya"", ""series""]"
5026,"Dead and Alive (Dean Koontz's Frankenstein, #3)",Dean Koontz,2009,eng,4.01,18310,20671,21794.639281723517,faible,27,100,0,0,0,21794.639281723517,2,0,0,"[""to-read"", ""horror"", ""dean-koontz"", ""currently-reading"", ""fiction"", ""koontz"", ""thriller"", ""fantasy""]"
5027,Genome: the Autobiography of a Species in 23 Chapters,Matt Ridley,1999,en-US,4.02,17684,18917,22293.800270786258,faible,94,100,0,0,0,22293.800270786258,2,0,0,"[""to-read"", ""science"", ""currently-reading"", ""non-fiction"", ""biology"", ""nonfiction"", ""genetics"", ""favorites""]"
5028,The Going-To-Bed Book,Sandra Boynton,1982,en-US,4.22,21078,21374,21627.69558961461,faible,12,100,0,0,0,21627.69558961461,2,0,0,"[""to-read"", ""children-s-books"", ""childrens"", ""picture-books"", ""children"", ""children-s"", ""kids"", ""kids-books""]"
5029,"Knocked Out by My Nunga-Nungas (Confessions of Georgia Nicolson, #3)",Louise Rennison,2001,en-US,3.97,24077,26587,22040.731180643033,faible,15,100,0,0,0,22040.731180643033,2,0,0,"[""to-read"", ""young-adult"", ""ya"", ""series"", ""fiction"", ""chick-lit"", ""humor"", ""books-i-own""]"
5030,"Desecration (Left Behind, #9)","Tim LaHaye, Jerry B. Jenkins",2001,en-US,4.0,19562,20697,21753.429478935224,faible,21,100,0,0,0,21753.429478935224,2,0,0,"[""to-read"", ""christian-fiction"", ""christian"", ""fiction"", ""left-behind"", ""currently-reading"", ""left-behind-series"", ""owned""]"
5031,Redeployment,Phil Klay,2014,eng,3.98,15597,18114,22071.79224339794,faible,88,100,0,0,0,22071.79224339794,2,0,0,"[""to-read"", ""currently-reading"", ""short-stories"", ""fiction"", ""war"", ""military"", ""non-fiction"", ""favorites""]"
5032,Going Bovine,Libba Bray,2009,eng,3.65,26259,27233,23113.83897897301,faible,113,100,0,0,0,23113.83897897301,2,0,0,"[""to-read"", ""young-adult"", ""ya"", ""currently-reading"", ""favorites"", ""fantasy"", ""fiction"", ""humor""]"
5033,The Postman Always Rings Twice,James M. Cain,1934,eng,3.81,19416,23168,22341.708828979008,faible,62,100,0,0,0,22341.708828979008,2,0,0,"[""to-read"", ""fiction"", ""classics"", ""mystery"", ""crime"", ""noir"", ""1001-books"", ""currently-reading""]"
5034,"The Dead-Tossed Waves (The Forest of Hands and Teeth, #2)",Carrie Ryan,2010,en-US,3.91,26347,28001,22678.60220970178,faible,42,100,0,0,0,22678.60220970178,2,0,0,"[""young-adult"", ""favorites"", ""ya"", ""dystopian"", ""zombies"", ""dystopia"", ""horror"", ""fantasy""]"
5035,Shadow Divers,Robert Kurson,2004,eng,4.26,16917,19263,21735.022737323452,faible,31,100,0,0,0,21735.022737323452,2,0,0,"[""to-read"", ""non-fiction"", ""currently-reading"", ""nonfiction"", ""history"", ""favorites"", ""adventure"", ""book-club""]"
5036,Moon Over Manifest,Clare Vanderpool,2010,eng,4.02,23298,24791,22767.379527419595,faible,81,100,0,0,0,22767.379527419595,2,0,0,"[""to-read"", ""historical-fiction"", ""currently-reading"", ""newbery"", ""young-adult"", ""fiction"", ""favorites"", ""middle-grade""]"
5037,The Glass Palace,Amitav Ghosh,2000,eng,3.94,16535,17741,22067.919430235288,faible,79,100,0,0,0,22067.919430235288,2,0,0,"[""to-read"", ""currently-reading"", ""fiction"", ""historical-fiction"", ""india"", ""favorites"", ""asia"", ""burma""]"
5038,Chopsticks,"Jessica Anthony, Rodrigo Corral",2012,eng,3.72,18375,18377,21828.48163395458,faible,37,100,0,0,0,21828.48163395458,2,0,0,"[""to-read"", ""young-adult"", ""graphic-novels"", ""ya"", ""graphic-novel"", ""romance"", ""contemporary"", ""favorites""]"
5039,Every Fifteen Minutes,Lisa Scottoline,2015,en-CA,3.72,16765,20212,22031.23189092162,faible,60,100,0,0,0,22031.23189092162,2,0,0,"[""to-read"", ""currently-reading"", ""mystery"", ""fiction"", ""thriller"", ""lisa-scottoline"", ""suspense"", ""audiobooks""]"
5040,"The Eye of Minds (The Mortality Doctrine, #1)",James Dashner,2013,eng,3.85,22637,26536,22859.382178023443,faible,97,100,0,0,0,22859.382178023443,2,0,0,"[""to-read"", ""young-adult"", ""science-fiction"", ""sci-fi"", ""favorites"", ""ya"", ""books-i-own"", ""dystopian""]"
5041,"4:50 from Paddington (Miss Marple, #8)",Agatha Christie,1957,eng,3.92,23416,28972,22101.36342463376,faible,16,100,0,0,0,22101.36342463376,2,0,0,"[""to-read"", ""mystery"", ""agatha-christie"", ""currently-reading"", ""crime"", ""fiction"", ""mysteries"", ""classics""]"
5042,"Ceremony in Death (In Death, #5)",J.D. Robb,1997,eng,4.26,25093,29471,22232.024286535707,faible,16,100,0,0,0,22232.024286535707,2,0,0,"[""to-read"", ""mystery"", ""romance"", ""jd-robb"", ""j-d-robb"", ""currently-reading"", ""crime"", ""in-death-series""]"
5043,"Cockroaches (Harry Hole, #2)","Jo Nesbø, Don Bartlett",1998,eng,3.71,14717,22619,21592.111530913182,faible,28,100,0,0,0,21592.111530913182,2,0,0,"[""to-read"", ""crime"", ""mystery"", ""fiction"", ""thriller"", ""currently-reading"", ""jo-nesbo"", ""series""]"
5044,"Grave Surprise (Harper Connelly, #2)",Charlaine Harris,2006,en-US,3.88,27905,31027,22737.792108659247,faible,35,100,0,0,0,22737.792108659247,2,0,0,"[""to-read"", ""mystery"", ""fantasy"", ""charlaine-harris"", ""urban-fantasy"", ""series"", ""fiction"", ""supernatural""]"
5045,"City of the Beasts (Eagle and Jaguar, #1)","Isabel Allende, Margaret Sayers Peden",2002,eng,3.69,15497,22122,21518.40507900124,faible,22,100,0,0,0,21518.40507900124,2,0,0,"[""to-read"", ""currently-reading"", ""fantasy"", ""young-adult"", ""fiction"", ""favorites"", ""ya"", ""adventure""]"
5046,أولاد حارتنا,"Naguib Mahfouz, نجيب محفوظ",1959,ara,4.1,14860,16847,21615.479337368422,faible,43,100,0,0,0,21615.479337368422,2,0,0,"[""نجيب-محفوظ"", ""روايات"", ""to-read"", ""naguib-mahfouz"", ""روايات-عربية"", ""رواية"", ""pdf"", ""أدب""]"
5047,"The Scar (Bas-Lag, #2)",China Miéville,2002,eng,4.15,20745,23257,22565.008446817315,faible,77,100,0,0,0,22565.008446817315,2,0,0,"[""to-read"", ""fantasy"", ""currently-reading"", ""fiction"", ""science-fiction"", ""favorites"", ""steampunk"", ""sci-fi""]"
5048,"Haunted (The Mediator, #5)",Meg Cabot,2003,eng,4.15,29460,31368,22289.30082388944,faible,11,100,0,0,0,22289.30082388944,2,0,0,"[""to-read"", ""young-adult"", ""paranormal"", ""romance"", ""series"", ""books-i-own"", ""ya"", ""fantasy""]"
5049,"Dragondrums (Harper Hall, #3)",Anne McCaffrey,1979,eng,4.04,25473,27874,22120.909831340687,faible,14,100,0,0,0,22120.909831340687,2,0,0,"[""to-read"", ""dragons"", ""fantasy"", ""fiction"", ""young-adult"", ""pern"", ""owned"", ""sci-fi-fantasy""]"
5050,The Story of Beautiful Girl,Rachel Simon,2011,,3.92,19655,22401,22649.97688009744,faible,116,100,0,0,0,22649.97688009744,2,0,0,"[""to-read"", ""book-club"", ""historical-fiction"", ""fiction"", ""favorites"", ""currently-reading"", ""romance"", ""adult-fiction""]"
5051,"Galileo's Daughter: A Historical Memoir of Science, Faith and Love",Dava Sobel,1999,en-US,3.74,21260,22333,22635.131732313916,faible,97,100,0,0,0,22635.131732313916,2,0,0,"[""to-read"", ""history"", ""currently-reading"", ""non-fiction"", ""science"", ""biography"", ""nonfiction"", ""historical-fiction""]"
5052,Mila 18,Leon Uris,1961,eng,4.27,19323,20170,22004.983673772334,faible,36,100,0,0,0,22004.983673772334,2,0,0,"[""to-read"", ""historical-fiction"", ""fiction"", ""currently-reading"", ""favorites"", ""holocaust"", ""historical"", ""war""]"
5053,Drawing from Memory,Allen Say,2011,eng,3.81,21137,21140,22345.941107790302,faible,59,100,0,0,0,22345.941107790302,2,0,0,"[""to-read"", ""biography"", ""art"", ""memoir"", ""non-fiction"", ""nonfiction"", ""graphic-novel"", ""picture-books""]"
5054,"Sea of Poppies (Ibis Trilogy, #1)",Amitav Ghosh,2008,eng,3.93,15499,18280,22037.61680139613,faible,83,100,0,0,0,22037.61680139613,2,0,0,"[""to-read"", ""currently-reading"", ""fiction"", ""historical-fiction"", ""india"", ""favorites"", ""historical"", ""asia""]"
5055,Nightfall,"Isaac Asimov, Robert Silverberg",1970,eng,4.01,21683,22592,22150.76603140508,faible,32,100,0,0,0,22150.76603140508,2,0,0,"[""to-read"", ""science-fiction"", ""sci-fi"", ""fiction"", ""currently-reading"", ""scifi"", ""favorites"", ""sf""]"
5056,How I Became a Pirate,"Melinda Long, David Shannon",2003,eng,4.07,21554,21612,21719.90101675572,faible,14,100,0,0,0,21719.90101675572,2,0,0,"[""to-read"", ""picture-books"", ""children-s-books"", ""childrens"", ""children"", ""pirates"", ""children-s"", ""picture-book""]"
5057,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",Edward Abbey,1975,en-US,4.08,15513,16889,21700.053153957484,faible,46,100,0,0,0,21700.053153957484,2,0,0,"[""to-read"", ""fiction"", ""currently-reading"", ""favorites"", ""nature"", ""environment"", ""classics"", ""humor""]"
5058,Last Night in Twisted River,John Irving,2009,eng,3.74,18441,20676,22181.852304835284,faible,62,100,0,0,0,22181.852304835284,2,0,0,"[""to-read"", ""fiction"", ""owned"", ""favorites"", ""contemporary"", ""books-i-own"", ""historical-fiction"", ""currently-reading""]"
5059,"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived",Rob Bell,2011,eng,3.54,17668,19093,21889.50460583091,faible,45,100,0,0,0,21889.50460583091,2,0,0,"[""to-read"", ""currently-reading"", ""non-fiction"", ""theology"", ""religion"", ""christian"", ""christianity"", ""nonfiction""]"
5060,"Bite Club (The Morganville Vampires, #10)",Rachel Caine,2011,eng,4.23,25064,26990,22559.4733603685,faible,37,100,0,0,0,22559.4733603685,2,0,0,"[""favorites"", ""currently-reading"", ""ya"", ""vampire"", ""books-i-own"", ""rachel-caine"", ""series"", ""morganville-vampires""]"
5061,A Matter of Honor,Jeffrey Archer,1985,,3.9,16502,18434,21446.683229066035,faible,21,100,0,0,0,21446.683229066035,2,0,0,"[""to-read"", ""fiction"", ""currently-reading"", ""thriller"", ""jeffrey-archer"", ""mystery"", ""owned"", ""default""]"
5062,Mr. Perfect,Linda Howard,2000,eng,4.07,24753,26801,22404.674968615178,faible,29,100,0,0,0,22404.674968615178,2,0,0,"[""to-read"", ""romance"", ""romantic-suspense"", ""favorites"", ""suspense"", ""contemporary"", ""contemporary-romance"", ""linda-howard""]"
5063,"Up to Me (The Bad Boys, #2)",M. Leighton,2013,eng,4.12,30597,32007,22974.255641164127,faible,41,100,0,0,0,22974.255641164127,2,0,0,"[""romance"", ""favorites"", ""new-adult"", ""series"", ""currently-reading"", ""contemporary-romance"", ""contemporary"", ""erotica""]"
